0,0.021957
0.0002,0.034766
0.0004,0.040255
0.0006,0.036596
0.0008,0.019213
0.001,-0.006404
0.0012,-0.038425
0.0014,-0.069532
0.0016,-0.097894
0.0018,-0.11894
0.002,-0.129
0.0022,-0.12717
0.0024,-0.10704
0.0026,-0.072277
0.0028,-0.022872
0.003,0.031106
0.0032,0.085085
0.0034,0.12626
0.0036,0.14821
0.0038,0.14364
0.004,0.11528
0.0042,0.068617
0.0044,0.018298
0.0046,-0.021043
0.0048,-0.040255
0.005,-0.036596
0.0052,-0.015553
0.0054,0.018298
0.0056,0.052149
0.0058,0.078681
0.006,0.08783
0.0062,0.080511
0.0064,0.055808
0.0066,0.018298
0.0068,-0.023787
0.007,-0.064957
0.0072,-0.096979
0.0074,-0.11894
0.0076,-0.12626
0.0078,-0.12168
0.008,-0.10247
0.0082,-0.071362
0.0084,-0.027447
0.0086,0.020128
0.0088,0.063128
0.009,0.096064
0.0092,0.11253
0.0094,0.10979
0.0096,0.088745
0.0098,0.053979
0.01,0.013723
0.0102,-0.019213
0.0104,-0.035681
0.0106,-0.035681
0.0108,-0.019213
0.011,0.004574
0.0112,0.030191
0.0114,0.047574
0.0116,0.053064
0.0118,0.043
0.012,0.021957
0.0122,-0.005489
0.0124,-0.035681
0.0126,-0.062213
0.0128,-0.085085
0.013,-0.097894
0.0132,-0.1043
0.0134,-0.10247
0.0136,-0.096979
0.0138,-0.08417
0.014,-0.063128
0.0142,-0.030191
0.0144,0.008234
0.0146,0.048489
0.0148,0.08417
0.015,0.10796
0.0152,0.11711
0.0154,0.10613
0.0156,0.079596
0.0158,0.043915
0.016,0.009149
0.0162,-0.018298
0.0164,-0.031106
0.0166,-0.032021
0.0168,-0.021043
0.017,-0.000915
0.0172,0.021957
0.0174,0.042085
0.0176,0.052149
0.0178,0.050319
0.018,0.032936
0.0182,0.00366
0.0184,-0.035681
0.0186,-0.077766
0.0188,-0.11894
0.019,-0.14913
0.0192,-0.16285
0.0194,-0.15462
0.0196,-0.12168
0.0198,-0.068617
0.02,-0.00366
0.0202,0.059468
0.0204,0.1107
0.0206,0.13632
0.0208,0.13906
0.021,0.11528
0.0212,0.076851
0.0214,0.032936
0.0216,-0.002745
0.0218,-0.025617
0.022,-0.028362
0.0222,-0.018298
0.0224,0.00183
0.0226,0.023787
0.0228,0.04483
0.023,0.060383
0.0232,0.064957
0.0234,0.060383
0.0236,0.04117
0.0238,0.014638
0.024,-0.020128
0.0242,-0.054894
0.0244,-0.089659
0.0246,-0.11528
0.0248,-0.12992
0.025,-0.12809
0.0252,-0.10979
0.0254,-0.075021
0.0256,-0.027447
0.0258,0.026532
0.026,0.076851
0.0262,0.11253
0.0264,0.13083
0.0266,0.12626
0.0268,0.10521
0.027,0.068617
0.0272,0.030191
0.0274,-0.002745
0.0276,-0.022872
0.0278,-0.027447
0.028,-0.017383
0.0282,0.002745
0.0284,0.024702
0.0286,0.047574
0.0288,0.063128
0.029,0.070447
0.0292,0.060383
0.0294,0.037511
0.0296,0.00183
0.0298,-0.037511
0.03,-0.076851
0.0302,-0.10979
0.0304,-0.13175
0.0306,-0.14272
0.0308,-0.13723
0.031,-0.11894
0.0312,-0.081425
0.0314,-0.033851
0.0316,0.019213
0.0318,0.068617
0.032,0.10704
0.0322,0.1226
0.0324,0.11619
0.0326,0.086915
0.0328,0.047574
0.033,0.007319
0.0332,-0.021043
0.0334,-0.033851
0.0336,-0.026532
0.0338,-0.005489
0.034,0.020128
0.0342,0.047574
0.0344,0.066787
0.0346,0.076851
