Com,4
Node,574
SN,2428-0574
Firmware,8.00
Num Channels,3
Sample Rate,1 sample per 10 sec
Date (GMT),13/05/2014 07:56:50
Time (GMT),07:56:46:333


Calibration Coefficients
Channel,1,Slope,0.199383,Offset,-406.741,Units,µStrain
Channel,2,Slope,0.197917,Offset,-403.949,Units,µStrain
Channel,8,Slope,0.117188,Offset,-67.84,Units,°C

Timestamp (GMT),Timer Tick,Channel 1,Channel 2,Channel 8,Node RSSI (dBm),Base RSSI (dBm)
13/05/2014 08:28:20.011750000,189,82.14613342,-145.6673279,26.02759171,-24,-67
13/05/2014 08:28:30.011750000,190,81.94674683,-145.6673279,26.02759171,-24,-67
13/05/2014 08:28:40.011750000,191,82.34551239,-146.6569061,26.02759171,-24,-67
13/05/2014 08:28:50.011750000,192,82.54489899,-145.8652344,26.02759171,-24,-67
13/05/2014 08:29:00.011750000,193,82.14613342,-145.8652344,26.02759171,-24,-67
13/05/2014 08:29:10.011750000,194,82.34551239,-146.6569061,26.02759171,-24,-67
13/05/2014 08:29:20.011750000,195,81.74736786,-146.4589844,26.02759171,-24,-67
13/05/2014 08:29:30.011750000,196,82.74427795,-146.4589844,26.02759171,-24,-67
13/05/2014 08:29:40.011750000,197,82.54489899,-146.2610779,26.02759171,-24,-67
13/05/2014 08:29:50.011750000,198,81.34860229,-146.2610779,26.02759171,-24,-67
13/05/2014 08:30:00.011750000,199,82.14613342,-146.2610779,26.02759171,-24,-67
13/05/2014 08:30:10.011750000,200,82.34551239,-146.6569061,26.02759171,-24,-67
13/05/2014 08:30:20.011750000,201,82.14613342,-146.0631561,26.02759171,-24,-67
13/05/2014 08:30:30.011750000,202,82.54489899,-146.0631561,26.02759171,-24,-67
13/05/2014 08:30:40.011750000,203,82.74427795,-146.6569061,26.02759171,-24,-67
13/05/2014 08:30:50.011750000,204,81.94674683,-146.4589844,26.02759171,-24,-67
13/05/2014 08:31:00.011750000,205,82.34551239,-146.4589844,26.02759171,-24,-67
13/05/2014 08:31:10.011750000,206,82.14613342,-146.4589844,26.02759171,-24,-67
13/05/2014 08:31:20.011750000,207,81.94674683,-146.6569061,26.02759171,-24,-67
13/05/2014 08:31:30.011750000,208,82.14613342,-146.0631561,26.02759171,-24,-67
13/05/2014 08:31:40.011750000,209,81.54798126,-146.2610779,26.02759171,-24,-67
13/05/2014 08:31:50.011750000,210,82.74427795,-146.0631561,26.02759171,-24,-67
13/05/2014 08:32:00.011750000,211,82.14613342,-146.4589844,26.02759171,-24,-67
13/05/2014 08:32:10.011750000,212,82.54489899,-145.6673279,26.02759171,-24,-67
13/05/2014 08:32:20.011750000,213,82.74427795,-146.0631561,26.02759171,-24,-67
13/05/2014 08:32:30.011750000,214,81.94674683,-145.6673279,26.02759171,-24,-67
13/05/2014 08:32:40.011750000,215,82.14613342,-145.0735626,26.02759171,-24,-67
13/05/2014 08:32:50.011750000,216,82.74427795,-145.8652344,26.02759171,-24,-67
13/05/2014 08:33:00.011750000,217,82.34551239,-146.4589844,26.02759171,-24,-67
13/05/2014 08:33:10.011750000,218,82.94366455,-145.6673279,26.02759171,-24,-67
13/05/2014 08:33:20.011750000,219,82.74427795,-145.8652344,26.14477921,-24,-67
13/05/2014 08:33:30.011750000,220,82.54489899,-146.0631561,26.02759171,-24,-67
13/05/2014 08:33:40.011750000,221,81.94674683,-146.4589844,26.02759171,-24,-67
13/05/2014 08:33:50.011750000,222,82.14613342,-146.4589844,26.02759171,-24,-67
13/05/2014 08:34:00.011750000,223,82.54489899,-145.8652344,26.02759171,-24,-67
13/05/2014 08:34:10.011750000,224,82.34551239,-146.0631561,26.02759171,-24,-67
13/05/2014 08:34:20.011750000,225,82.34551239,-146.4589844,26.14477921,-24,-67
13/05/2014 08:34:30.011750000,226,82.54489899,-146.0631561,26.02759171,-24,-67
13/05/2014 08:34:40.011750000,227,82.34551239,-145.6673279,26.14477921,-24,-67
13/05/2014 08:34:50.011750000,228,81.94674683,-146.2610779,26.14477921,-24,-67
13/05/2014 08:35:00.011750000,229,82.14613342,-145.8652344,26.14477921,-24,-67
13/05/2014 08:35:10.011750000,230,82.54489899,-146.2610779,26.02759171,-24,-67
13/05/2014 08:35:20.011750000,231,82.74427795,-146.2610779,26.14477921,-24,-67
13/05/2014 08:35:30.011750000,232,82.94366455,-145.0735626,26.14477921,-24,-67
13/05/2014 08:35:40.011750000,233,82.94366455,-145.8652344,26.02759171,-24,-67
13/05/2014 08:35:50.011750000,234,82.74427795,-146.2610779,26.14477921,-24,-67
13/05/2014 08:36:00.011750000,235,82.74427795,-145.8652344,26.14477921,-24,-67
13/05/2014 08:36:10.011750000,236,82.54489899,-146.4589844,26.14477921,-24,-67
13/05/2014 08:36:20.011750000,237,82.74427795,-145.4694061,26.14477921,-24,-67
13/05/2014 08:36:30.011750000,238,82.54489899,-145.6673279,26.14477921,-24,-67
13/05/2014 08:36:40.011750000,239,82.94366455,-146.0631561,26.14477921,-24,-67
13/05/2014 08:36:50.011750000,240,82.74427795,-145.6673279,26.14477921,-24,-67
13/05/2014 08:37:00.011750000,241,83.34243011,-146.2610779,26.14477921,-24,-67
13/05/2014 08:37:10.011750000,242,81.94674683,-145.8652344,26.14477921,-24,-67
13/05/2014 08:37:20.011750000,243,82.14613342,-146.4589844,26.14477921,-24,-67
13/05/2014 08:37:30.011750000,244,82.74427795,-145.8652344,26.14477921,-24,-67
13/05/2014 08:37:40.011750000,245,81.34860229,-146.4589844,26.14477921,-24,-67
13/05/2014 08:37:50.011750000,246,82.34551239,-146.0631561,26.14477921,-24,-67
13/05/2014 08:38:00.011750000,247,82.94366455,-146.0631561,26.14477921,-24,-68
13/05/2014 08:38:10.011750000,248,82.14613342,-146.0631561,26.14477921,-24,-67
13/05/2014 08:38:20.011750000,249,83.14304352,-145.8652344,26.14477921,-24,-67
13/05/2014 08:38:30.011750000,250,82.74427795,-145.6673279,26.14477921,-24,-67
13/05/2014 08:38:40.011750000,251,82.14613342,-146.0631561,26.14477921,-24,-67
13/05/2014 08:38:50.011750000,252,82.14613342,-145.4694061,26.14477921,-24,-67
13/05/2014 08:39:00.011750000,253,82.54489899,-145.8652344,26.14477921,-24,-67
13/05/2014 08:39:10.011750000,254,82.74427795,-145.8652344,26.14477921,-24,-67
13/05/2014 08:39:20.011750000,255,82.34551239,-146.6569061,26.14477921,-24,-67
13/05/2014 08:39:30.011750000,256,81.94674683,-146.2610779,26.14477921,-24,-67
13/05/2014 08:39:40.011750000,257,82.34551239,-146.2610779,26.14477921,-24,-67
13/05/2014 08:39:50.011750000,258,82.54489899,-146.2610779,26.14477921,-24,-67
13/05/2014 08:40:00.011750000,259,82.14613342,-145.8652344,26.14477921,-24,-67
13/05/2014 08:40:10.011750000,260,83.34243011,-146.0631561,26.14477921,-24,-67
13/05/2014 08:40:20.011750000,261,82.14613342,-145.8652344,26.14477921,-24,-67
13/05/2014 08:40:30.011750000,262,81.94674683,-146.2610779,26.14477921,-24,-67
13/05/2014 08:40:40.011750000,263,82.34551239,-145.4694061,26.14477921,-24,-67
13/05/2014 08:40:50.011750000,264,82.74427795,-145.6673279,26.14477921,-24,-67
13/05/2014 08:41:00.011750000,265,81.94674683,-146.6569061,26.14477921,-24,-67
13/05/2014 08:41:10.011750000,266,83.34243011,-146.0631561,26.14477921,-24,-67
13/05/2014 08:41:20.011750000,267,82.54489899,-145.6673279,26.14477921,-24,-67
13/05/2014 08:41:30.011750000,268,81.94674683,-145.8652344,26.14477921,-24,-67
13/05/2014 08:41:40.011750000,269,82.34551239,-146.2610779,26.14477921,-24,-67
13/05/2014 08:41:50.011750000,270,81.94674683,-145.8652344,26.14477921,-24,-67
13/05/2014 08:42:00.011750000,271,82.54489899,-146.0631561,26.14477921,-24,-67
13/05/2014 08:42:10.011750000,272,82.14613342,-146.2610779,26.14477921,-24,-67
