-200,0.425106
-199.995,0.425125
-199.99,0.425144
-199.985,0.425163
-199.98,0.425182
-199.975,0.4252
-199.97,0.425219
-199.965,0.425239
-199.96,0.425258
-199.955,0.425276
-199.949,0.425294
-199.944,0.425311
-199.939,0.425329
-199.934,0.425348
-199.929,0.425366
-199.924,0.425385
-199.919,0.425403
-199.914,0.425421
-199.909,0.425439
-199.904,0.425457
-199.899,0.425476
-199.894,0.425495
-199.889,0.425514
-199.884,0.425533
-199.879,0.425552
-199.874,0.425572
-199.869,0.425592
-199.864,0.425612
-199.859,0.425632
-199.854,0.425652
-199.848,0.425672
-199.843,0.425691
-199.838,0.425711
-199.833,0.425731
-199.828,0.425752
-199.823,0.425773
-199.818,0.425793
-199.813,0.425814
-199.808,0.425835
-199.803,0.425857
-199.798,0.425878
-199.793,0.4259
-199.788,0.425921
-199.783,0.425942
-199.778,0.425963
-199.773,0.425984
-199.768,0.426006
-199.763,0.426028
-199.758,0.426051
-199.752,0.426073
-199.747,0.426096
-199.742,0.426119
-199.737,0.426142
-199.732,0.426166
-199.727,0.426189
-199.722,0.426212
-199.717,0.426234
-199.712,0.426256
-199.707,0.426278
-199.702,0.4263
-199.697,0.426322
-199.692,0.426343
-199.687,0.426365
-199.682,0.426387
-199.677,0.426408
-199.672,0.42643
-199.667,0.426452
-199.662,0.426474
-199.656,0.426495
-199.651,0.426516
-199.646,0.426536
-199.641,0.426556
-199.636,0.426577
-199.631,0.426598
-199.626,0.426619
-199.621,0.42664
-199.616,0.426661
-199.611,0.426683
-199.606,0.426705
-199.601,0.426727
-199.596,0.426749
-199.591,0.426771
-199.586,0.426794
-199.581,0.426816
-199.576,0.426838
-199.571,0.42686
-199.566,0.426882
-199.561,0.426903
-199.555,0.426924
-199.55,0.426946
-199.545,0.426967
-199.54,0.426988
-199.535,0.427009
-199.53,0.42703
-199.525,0.427052
-199.52,0.427073
-199.515,0.427094
-199.51,0.427115
-199.505,0.427136
-199.5,0.427157
-199.495,0.427177
-199.49,0.427198
-199.485,0.427218
-199.48,0.427239
-199.475,0.42726
-199.47,0.427281
-199.465,0.427302
-199.459,0.427324
-199.454,0.427346
-199.449,0.427368
-199.444,0.427389
-199.439,0.427411
-199.434,0.427432
-199.429,0.427453
-199.424,0.427475
-199.419,0.427496
-199.414,0.427518
-199.409,0.42754
-199.404,0.427562
-199.399,0.427585
-199.394,0.427607
-199.389,0.427629
-199.384,0.427651
-199.379,0.427673
-199.374,0.427695
-199.369,0.427716
-199.364,0.427737
-199.358,0.427758
-199.353,0.427779
-199.348,0.427799
-199.343,0.42782
-199.338,0.427841
-199.333,0.427862
-199.328,0.427883
-199.323,0.427904
-199.318,0.427925
-199.313,0.427945
-199.308,0.427964
-199.303,0.427984
-199.298,0.428003
-199.293,0.428021
-199.288,0.42804
-199.283,0.428059
-199.278,0.428079
-199.273,0.428098
-199.268,0.428118
-199.262,0.428137
-199.257,0.428157
-199.252,0.428176
-199.247,0.428196
-199.242,0.428215
-199.237,0.428234
-199.232,0.428254
-199.227,0.428272
-199.222,0.428291
-199.217,0.42831
-199.212,0.428329
-199.207,0.428348
-199.202,0.428368
-199.197,0.428388
-199.192,0.428408
-199.187,0.428428
-199.182,0.428449
-199.177,0.42847
-199.172,0.428491
-199.166,0.428512
-199.161,0.428533
-199.156,0.428555
-199.151,0.428576
-199.146,0.428597
-199.141,0.428619
-199.136,0.428641
-199.131,0.428663
-199.126,0.428686
-199.121,0.428709
-199.116,0.428733
-199.111,0.428756
-199.106,0.428779
-199.101,0.428802
-199.096,0.428826
-199.091,0.428849
-199.086,0.428871
-199.081,0.428894
-199.076,0.428916
-199.071,0.428938
-199.065,0.42896
-199.06,0.428982
-199.055,0.429005
-199.05,0.429028
-199.045,0.429052
-199.04,0.429076
-199.035,0.4291
-199.03,0.429124
-199.025,0.429148
-199.02,0.429172
-199.015,0.429196
-199.01,0.429221
-199.005,0.429246
-199,0.429272
-198.995,0.429298
-198.99,0.429322
-198.985,0.429346
-198.98,0.42937
-198.975,0.429395
-198.97,0.429419
-198.965,0.429444
-198.96,0.429468
-198.955,0.429492
-198.95,0.429516
-198.945,0.429539
-198.94,0.429562
-198.935,0.429585
-198.93,0.429608
-198.925,0.429631
-198.919,0.429658
-198.914,0.429681
-198.909,0.429704
-198.904,0.429727
-198.899,0.42975
-198.894,0.429772
-198.889,0.429793
-198.884,0.429814
-198.879,0.429835
-198.874,0.429856
-198.869,0.429878
-198.864,0.429901
-198.859,0.429923
-198.854,0.429946
-198.849,0.429967
-198.844,0.42999
-198.839,0.430013
-198.834,0.430036
-198.829,0.430059
-198.823,0.430086
-198.818,0.43011
-198.813,0.430133
-198.808,0.430157
-198.803,0.43018
-198.798,0.430203
-198.793,0.430226
-198.788,0.430248
-198.783,0.430272
-198.778,0.430296
-198.773,0.430319
-198.768,0.430343
-198.763,0.430366
-198.758,0.430389
-198.753,0.430411
-198.748,0.430433
-198.743,0.430455
-198.738,0.430476
-198.733,0.430498
-198.728,0.430519
-198.722,0.430545
-198.717,0.430566
-198.712,0.430588
-198.707,0.43061
-198.702,0.430633
-198.697,0.430656
-198.692,0.430679
-198.687,0.430703
-198.682,0.430726
-198.677,0.430749
-198.672,0.430772
-198.667,0.430795
-198.662,0.430818
-198.657,0.430841
-198.652,0.430863
-198.647,0.430886
-198.642,0.430908
-198.637,0.43093
-198.632,0.430952
-198.626,0.430979
-198.621,0.431001
-198.616,0.431023
-198.611,0.431045
-198.606,0.431068
-198.601,0.43109
-198.596,0.431111
-198.591,0.431132
-198.586,0.431152
-198.581,0.431173
-198.576,0.431195
-198.571,0.431216
-198.566,0.431238
-198.561,0.43126
-198.556,0.431283
-198.551,0.431306
-198.546,0.431329
-198.541,0.431352
-198.536,0.431374
-198.531,0.431397
-198.525,0.431424
-198.52,0.431447
-198.515,0.431469
-198.51,0.431492
-198.505,0.431515
-198.5,0.431537
-198.495,0.43156
-198.49,0.431583
-198.485,0.431606
-198.48,0.431629
-198.475,0.431653
-198.47,0.431676
-198.465,0.4317
-198.46,0.431724
-198.455,0.431747
-198.45,0.431771
-198.445,0.431795
-198.44,0.431819
-198.435,0.431842
-198.429,0.431871
-198.424,0.431894
-198.419,0.431918
-198.414,0.431943
-198.409,0.431968
-198.404,0.431992
-198.399,0.432016
-198.394,0.432041
-198.389,0.432066
-198.384,0.432091
-198.379,0.432116
-198.374,0.432141
-198.369,0.432166
-198.364,0.432191
-198.359,0.432215
