Timestamp (GMT),Timer Tick,Channel 1,Channel 2,Channel 3,Channel 4,Node RSSI (dBm),Base RSSI (dBm)
13/05/2014 07:57:00.756750000,51,0.03092768602,0.002063408494,-0.9518100619,26.37915421,-46,-84
13/05/2014 07:57:01.006750000,52,0.01855655015,0.02680566907,-0.9518100619,26.37915421,-46,-84
13/05/2014 07:57:01.256750000,53,0.01443284005,0.00618711859,-0.9236976504,26.37915421,-46,-84
13/05/2014 07:57:01.506750000,54,0.05566995591,0.0969087407,-0.9959867001,26.37915421,-45,-85
13/05/2014 07:57:01.756750000,55,0.03092768602,0.02680566907,-0.9196816087,26.37915421,-45,-85
13/05/2014 07:57:02.006750000,56,0.01443284005,0.03505308926,-0.9196816087,26.37915421,-45,-85
13/05/2014 07:57:02.256750000,57,0.01030912809,0.02680566907,-0.8875530958,26.37915421,-45,-85
13/05/2014 07:57:02.506750000,58,0.01030912809,0.02680566907,-0.9437779188,26.37915421,-44,-85
13/05/2014 07:57:02.756750000,59,0.0226802621,0.01855824888,-0.9317297339,26.37915421,-44,-85
13/05/2014 07:57:03.006750000,60,0.03092768602,0.02268195897,-0.9236976504,26.37915421,-44,-85
13/05/2014 07:57:03.256750000,61,0.01855655015,0.01855824888,-0.9477940202,26.37915421,-44,-85
13/05/2014 07:57:03.506750000,62,0.01855655015,0.01443453878,-0.9397618771,26.37915421,-49,-84
13/05/2014 07:57:03.756750000,63,0.02680397406,0.00618711859,-0.9357458353,26.37915421,-49,-84
13/05/2014 07:57:04.006750000,64,0.01855655015,0.01031082869,-0.9236976504,26.37915421,-49,-84
13/05/2014 07:57:04.256750000,65,0.006185416598,0.02680566907,-0.9317297339,26.37915421,-49,-84
13/05/2014 07:57:04.506750000,66,0.01030912809,0.01031082869,-0.9317297339,26.37915421,-51,-86
13/05/2014 07:57:04.756750000,67,0.01855655015,0.02268195897,-0.9277136922,26.37915421,-51,-86
13/05/2014 07:57:05.006750000,68,0.0226802621,0.01443453878,-0.9236976504,26.37915421,-51,-86
13/05/2014 07:57:05.256750000,69,0.03092768602,0.01443453878,-0.9357458353,26.37915421,-51,-86
13/05/2014 07:57:05.506750000,70,0.01443284005,0.02268195897,-0.9437779188,26.37915421,-50,-85
13/05/2014 07:57:05.756750000,71,0.01030912809,0.02268195897,-0.9277136922,26.37915421,-50,-85
13/05/2014 07:57:06.006750000,72,0.01855655015,0.01443453878,-0.9397618771,26.37915421,-50,-85
13/05/2014 07:57:06.256750000,73,0.03092768602,0.01443453878,-0.9357458353,26.37915421,-50,-85
13/05/2014 07:57:06.506750000,74,0.01855655015,0.02268195897,-0.9357458353,26.37915421,-52,-83
13/05/2014 07:57:06.756750000,75,0.01855655015,0.01855824888,-0.9397618771,26.37915421,-52,-83
13/05/2014 07:57:07.006750000,76,0.0226802621,0.01031082869,-0.9357458353,26.37915421,-52,-83
13/05/2014 07:57:07.256750000,77,0.01030912809,0.01443453878,-0.9196816087,26.37915421,-52,-83
13/05/2014 07:57:07.506750000,78,0.01855655015,0.01031082869,-0.9236976504,26.37915421,-52,-82
13/05/2014 07:57:07.756750000,79,0.02680397406,0.01855824888,-0.9317297339,26.37915421,-52,-82
13/05/2014 07:57:08.006750000,80,0.01443284005,0.01443453878,-0.9357458353,26.37915421,-52,-82
13/05/2014 07:57:08.256750000,81,0.02680397406,0.01443453878,-0.9357458353,26.37915421,-52,-82
13/05/2014 07:57:08.506750000,82,0.02680397406,0.002063408494,-0.9357458353,26.37915421,-54,-82
13/05/2014 07:57:08.756750000,83,0.0226802621,0.01031082869,-0.9357458353,26.37915421,-54,-82
13/05/2014 07:57:09.006750000,84,0.01855655015,0.01031082869,-0.9357458353,26.37915421,-54,-82
13/05/2014 07:57:09.256750000,85,0.01443284005,0.01443453878,-0.9277136922,26.37915421,-54,-82
13/05/2014 07:57:09.506750000,86,0.01030912809,0.01443453878,-0.9317297339,26.37915421,-53,-82
13/05/2014 07:57:09.756750000,87,0.01855655015,0.01855824888,-0.9397618771,26.37915421,-53,-82
13/05/2014 07:57:10.006750000,88,0.01443284005,0.01855824888,-0.9397618771,26.37915421,-53,-82
13/05/2014 07:57:10.256750000,89,0.01443284005,0.01855824888,-0.9277136922,26.37915421,-53,-82
13/05/2014 07:57:10.506750000,90,0.01855655015,0.02268195897,-0.9277136922,26.37915421,-60,-89
13/05/2014 07:57:10.756750000,91,0.01443284005,0.01855824888,-0.9317297339,26.49634361,-60,-89
13/05/2014 07:57:11.006750000,92,0.0226802621,0.01855824888,-0.9317297339,26.37915421,-60,-89
13/05/2014 07:57:11.256750000,93,0.02680397406,0.01443453878,-0.9397618771,26.37915421,-60,-89
13/05/2014 07:57:11.506750000,94,0.006185416598,0.01855824888,-0.9317297339,26.37915421,-41,-90
13/05/2014 07:57:11.756750000,95,0.02680397406,0.01443453878,-0.9277136922,26.37915421,-41,-90
13/05/2014 07:57:12.006750000,96,0.01855655015,0.01855824888,-0.9277136922,26.37915421,-41,-90
13/05/2014 07:57:12.256750000,97,0.01855655015,0.01855824888,-0.9317297339,26.37915421,-41,-90
13/05/2014 07:57:12.506750000,98,0.01855655015,0.01855824888,-0.9357458353,26.49634361,-41,-90
13/05/2014 07:57:12.756750000,99,0.01030912809,0.01031082869,-0.9357458353,26.49634361,-41,-90
13/05/2014 07:57:13.006750000,100,0.01443284005,0.01855824888,-0.9357458353,26.37915421,-41,-90
13/05/2014 07:57:13.256750000,101,0.006185416598,0.02680566907,-0.9357458353,26.37915421,-41,-90
13/05/2014 07:57:13.506750000,102,0.01443284005,0.01855824888,-0.9277136922,26.49634361,-41,-87
13/05/2014 07:57:13.756750000,103,0.01855655015,0.02268195897,-0.9357458353,26.49634361,-41,-87
13/05/2014 07:57:14.006750000,104,0.01030912809,0.01855824888,-0.9277136922,26.49634361,-41,-87
13/05/2014 07:57:14.256750000,105,0.01855655015,0.01031082869,-0.9317297339,26.37915421,-41,-87
13/05/2014 07:57:14.506750000,106,0.01855655015,0.00618711859,-0.9277136922,26.37915421,-43,-84
13/05/2014 07:57:14.756750000,107,0.01855655015,0.01031082869,-0.9317297339,26.37915421,-43,-84
13/05/2014 07:57:15.006750000,108,0.01443284005,0.00618711859,-0.9317297339,26.49634361,-43,-84
13/05/2014 07:57:15.256750000,109,0.01030912809,0.01031082869,-0.9317297339,26.37915421,-43,-84
13/05/2014 07:57:15.506750000,110,0.01855655015,0.01031082869,-0.9357458353,26.37915421,-43,-84
13/05/2014 07:57:15.756750000,111,0.01443284005,0.01855824888,-0.9277136922,26.37915421,-43,-84
13/05/2014 07:57:16.006750000,112,0.03092768602,0.01031082869,-0.9277136922,26.49634361,-43,-84
13/05/2014 07:57:16.256750000,113,0.0226802621,0.00618711859,-0.9317297339,26.49634361,-43,-84
13/05/2014 07:57:16.506750000,114,0.01855655015,0.02268195897,-0.9317297339,26.37915421,-46,-88
